CRN,M Start Time,M End Time,T Start Time,T End Time,W Start Time,W End Time,R Start Time,R End Time,F Start Time,F End Time,Course Code
@,,,,,,,,,,,IAD 092
37543,850,960,,,850,960,,,,,IAD 170
@,,,,,,,,,,,IAD 192
@,,,,,,,,,,,IAD 198
@,,,,,,,,,,,IAD 199
37568,540,680,,,540,680,,,,,IAD 200N
@,,,,,,,,,,,IAD 290
@,,,,,,,,,,,IAD 291
@,,,,,,,,,,,IAD 292
@,,,,,,,,,,,IAD 298
@,,,,,,,,,,,IAD 299
37875,,,600,680,,,600,680,,,IRE 104
37875,,,690,710,,,690,710,,,IRE 104
@,,,,,,,,,,,IRE 192
@,,,,,,,,,,,IRE 198
@,,,,,,,,,,,IRE 199
37915,540,590,540,590,540,590,540,590,540,590,ITA 001
37915,,,,,,,,,,,ITA 001
37916,,,,,,,,,,,ITA 001
37916,600,650,600,650,600,650,600,650,600,650,ITA 001
37917,660,710,660,710,660,710,660,710,660,710,ITA 001
37917,,,,,,,,,,,ITA 001
37918,730,780,730,780,730,780,730,780,730,780,ITA 001
37918,,,,,,,,,,,ITA 001
37919,790,840,790,840,790,840,790,840,790,840,ITA 001
52928,790,840,790,840,790,840,790,840,,,ITA 021
@,,,,,,,,,,,ITA 098
52929,660,710,,,660,710,,,660,710,ITA 101
52930,,,630,710,,,630,710,,,ITA 114
@,,,,,,,,,,,ITA 192
@,,,,,,,,,,,ITA 194H
@,,,,,,,,,,,ITA 195H
@,,,,,,,,,,,ITA 197T
@,,,,,,,,,,,ITA 197TC
@,,,,,,,,,,,ITA 198
@,,,,,,,,,,,ITA 199
@,,,,,,,,,,,ITA 297
@,,,,,,,,,,,ITA 298
@,,,,,,,,,,,ITA 299
@,,,,,,,,,,,ITA 299D
@,,,,,,,,,,,ITA 396
37996,480,530,480,530,480,530,480,530,480,530,JPN 001
37997,480,530,480,530,480,530,480,530,480,530,JPN 001
37998,540,590,540,590,540,590,540,590,540,590,JPN 001
37999,600,650,600,650,600,650,600,650,600,650,JPN 001
38000,600,650,600,650,600,650,600,650,600,650,JPN 001
38001,660,710,660,710,660,710,660,710,660,710,JPN 001
38002,660,710,660,710,660,710,660,710,660,710,JPN 001
38003,730,780,730,780,730,780,730,780,730,780,JPN 001
38004,730,780,730,780,730,780,730,780,730,780,JPN 001
38005,790,840,790,840,790,840,790,840,790,840,JPN 001
38006,790,840,790,840,790,840,790,840,790,840,JPN 001
38007,790,840,790,840,790,840,790,840,790,840,JPN 001
38008,850,900,850,900,850,900,850,900,850,900,JPN 001
38009,850,900,850,900,850,900,850,900,850,900,JPN 001
38010,910,960,910,960,910,960,910,960,910,960,JPN 001
38011,970,1020,970,1020,970,1020,970,1020,970,1020,JPN 001
38012,540,590,540,590,540,590,540,590,540,590,JPN 004
38013,600,650,600,650,600,650,600,650,600,650,JPN 004
38014,730,780,730,780,730,780,730,780,730,780,JPN 004
38015,790,840,790,840,790,840,790,840,790,840,JPN 004
38016,850,900,850,900,850,900,850,900,850,900,JPN 004
38017,600,710,,,600,710,,,,,JPN 010
@,,,,,,,,,,,JPN 098
@,,,,,,,,,,,JPN 099
38043,,,970,1050,,,970,1050,,,JPN 101
38043,,,1060,1080,,,1060,1080,,,JPN 101
38044,480,530,480,530,480,530,480,530,,,JPN 111
38045,790,840,790,840,790,840,790,840,,,JPN 111
38046,850,900,850,900,850,900,850,900,,,JPN 111
38047,600,710,,,600,710,,,,,JPN 121
38048,,,850,960,,,850,960,,,JPN 136
38049,,,730,840,,,730,840,,,JPN 153
@,,,,,,,,,,,JPN 192
@,,,,,,,,,,,JPN 197T
@,,,,,,,,,,,JPN 198
@,,,,,,,,,,,JPN 199
@,,,,,,,,,,,JPN 299
38137,,,730,810,,,730,810,,,LDA 001
38137,970,1020,,,,,,,,,LDA 001
38138,,,730,810,,,730,810,,,LDA 001
38138,1030,1080,,,,,,,,,LDA 001
38139,,,730,810,,,730,810,,,LDA 001
38139,,,850,900,,,,,,,LDA 001
38140,,,730,810,,,730,810,,,LDA 001
38140,,,910,960,,,,,,,LDA 001
38141,,,,,600,650,,,,,LDA 001
38141,,,730,810,,,730,810,,,LDA 001
38142,,,,,660,710,,,,,LDA 001
38142,,,730,810,,,730,810,,,LDA 001
38143,,,600,650,,,,,,,LDA 001
38143,,,730,810,,,730,810,,,LDA 001
38144,,,730,810,,,730,810,,,LDA 001
38144,,,660,710,,,,,,,LDA 001
38145,,,540,620,,,,,,,LDA 021
38145,,,,,,,540,710,,,LDA 021
38145,,,,,,,,,,,LDA 021
38146,,,540,620,,,,,,,LDA 021
38146,,,,,,,540,710,,,LDA 021
38146,,,,,,,,,,,LDA 021
38147,,,540,620,,,,,,,LDA 021
38147,,,,,,,850,1020,,,LDA 021
38147,,,,,,,,,,,LDA 021
38148,,,630,710,,,,,,,LDA 021
38148,,,,,,,850,1020,,,LDA 021
38148,,,,,,,,,,,LDA 021
38149,,,,,,,540,710,,,LDA 021
38149,,,850,930,,,,,,,LDA 021
38149,,,,,,,,,,,LDA 021
38150,,,,,,,,,,,LDA 021
38150,,,850,930,,,,,,,LDA 021
38150,,,,,,,540,710,,,LDA 021
53715,,,,,,,,,540,710,LDA 021
53715,,,630,710,,,,,,,LDA 021
53715,,,,,,,,,,,LDA 021
53716,,,,,,,,,540,710,LDA 021
53716,,,630,710,,,,,,,LDA 021
53716,,,,,,,,,,,LDA 021
53717,,,850,930,,,,,,,LDA 021
53717,,,,,,,850,1020,,,LDA 021
53717,,,,,,,,,,,LDA 021
53718,,,,,,,850,1020,,,LDA 021
53718,,,940,1020,,,,,,,LDA 021
53718,,,,,,,,,,,LDA 021
53719,,,,,,,,,540,710,LDA 021
53719,,,940,1020,,,,,,,LDA 021
53719,,,,,,,,,,,LDA 021
53720,,,,,,,,,540,710,LDA 021
53720,,,940,1020,,,,,,,LDA 021
53720,,,,,,,,,,,LDA 021
38151,,,1030,1200,,,1030,1200,,,LDA 023
@,,,,,,,,,,,LDA 098
@,,,,,,,,,,,LDA 099
38175,1350,810,,,,,,,,,LDA 140
38175,600,620,,,600,620,,,,,LDA 140
38175,540,590,,,540,590,,,,,LDA 140
38176,600,620,,,600,620,,,,,LDA 140
38176,540,590,,,540,590,,,,,LDA 140
38176,,,,,1350,810,,,,,LDA 140
38177,,,910,990,,,910,990,,,LDA 150
38177,,,,,,,,,790,960,LDA 150
38178,,,910,990,,,910,990,,,LDA 150
38178,790,960,,,,,,,,,LDA 150
38179,,,910,990,,,910,990,,,LDA 150
38179,,,,,790,960,,,,,LDA 150
38180,,,,,,,,,540,710,LDA 150
38180,,,910,990,,,910,990,,,LDA 150
38181,540,710,,,,,,,,,LDA 150
38181,,,910,990,,,910,990,,,LDA 150
38182,,,,,540,710,,,,,LDA 150
38182,,,910,990,,,910,990,,,LDA 150
38183,,,540,590,,,540,590,,,LDA 160
38183,,,,,,,,,,,LDA 160
38183,,,1320,770,,,1320,770,,,LDA 160
38184,,,,,,,,,,,LDA 160
38184,,,1320,770,,,1320,770,,,LDA 160
38184,,,540,590,,,540,590,,,LDA 160
38185,,,1260,770,,,1260,770,,,LDA 161
38185,,,,,,,,,,,LDA 161
38185,,,,,,,,,,,LDA 161
38186,,,790,1020,,,790,1020,,,LDA 161
38186,,,,,,,,,,,LDA 161
38186,,,,,,,,,,,LDA 161
38187,790,1020,,,790,1020,,,,,LDA 182
38188,790,1020,,,790,1020,,,,,LDA 182
@,,,,,,,,,,,LDA 191
@,,,,,,,,,,,LDA 192
@,,,,,,,,,,,LDA 197T
@,,,,,,,,,,,LDA 198
@,,,,,,,,,,,LDA 199
38254,,,790,900,,,,,,,LDA 205
38254,,,,,,,790,900,,,LDA 205
@,,,,,,,,,,,LDA 298
@,,,,,,,,,,,LDA 299
@,,,,,,,,,,,LDA 396
38116,660,710,660,710,660,710,660,710,660,710,LAT 001
38117,540,590,540,590,540,590,540,590,540,590,LAT 001
38118,600,650,600,650,600,650,600,650,600,650,LAT 001
38119,970,1020,970,1020,970,1020,970,1020,970,1020,LAT 001
@,,,,,,,,,,,LAT 098
38123,910,960,910,960,910,960,910,960,,,LAT 100
52996,,,820,900,,,820,900,,,LAT 110
@,,,,,,,,,,,LAT 198
@,,,,,,,,,,,LAT 199
38297,,,,,,,480,530,,,LIN 001
38297,,,910,990,,,910,990,,,LIN 001
38298,,,,,660,710,,,,,LIN 001
38298,,,910,990,,,910,990,,,LIN 001
38299,,,,,730,780,,,,,LIN 001
38299,,,910,990,,,910,990,,,LIN 001
38300,,,,,850,900,,,,,LIN 001
38300,,,910,990,,,910,990,,,LIN 001
38301,,,910,990,,,910,990,,,LIN 001
38301,,,,,1090,1140,,,,,LIN 001
38302,,,910,990,,,910,990,,,LIN 001
38302,,,,,,,1090,1140,,,LIN 001
38303,,,,,,,,,850,900,LIN 001
38303,,,910,990,,,910,990,,,LIN 001
53014,540,590,,,540,590,,,540,590,LIN 001
53014,,,,,660,710,,,,,LIN 001
53015,540,590,,,540,590,,,540,590,LIN 001
53015,,,,,730,780,,,,,LIN 001
53016,540,590,,,540,590,,,540,590,LIN 001
53016,,,,,850,900,,,,,LIN 001
53017,540,590,,,540,590,,,540,590,LIN 001
53017,,,,,1090,1140,,,,,LIN 001
53018,,,,,,,480,530,,,LIN 001
53018,540,590,,,540,590,,,540,590,LIN 001
53019,540,590,,,540,590,,,540,590,LIN 001
53019,,,,,,,1090,1140,,,LIN 001
53020,540,590,,,540,590,,,540,590,LIN 001
53020,,,,,,,,,850,900,LIN 001
53021,,,,,600,650,,,,,LIN 001
53021,,,630,710,,,630,710,,,LIN 001
53022,,,630,710,,,630,710,,,LIN 001
53022,,,,,660,710,,,,,LIN 001
53023,,,630,710,,,630,710,,,LIN 001
53023,,,,,730,780,,,,,LIN 001
53024,,,,,850,900,,,,,LIN 001
53024,,,630,710,,,630,710,,,LIN 001
53025,,,,,1090,1140,,,,,LIN 001
53025,,,630,710,,,630,710,,,LIN 001
53026,,,,,,,1090,1140,,,LIN 001
53026,,,630,710,,,630,710,,,LIN 001
53027,,,,,,,,,850,900,LIN 001
53027,,,630,710,,,630,710,,,LIN 001
53028,,,540,590,,,540,590,,,LIN 003
53028,,,,,480,530,,,480,530,LIN 003
53029,,,,,660,710,660,710,,,LIN 003
53029,,,540,590,,,540,590,,,LIN 003
53030,,,540,590,,,540,590,,,LIN 003
53030,,,,,480,530,,,480,530,LIN 003
53031,,,540,590,,,540,590,,,LIN 003
53031,,,,,540,590,,,540,590,LIN 003
@,,,,,,,,,,,LIN 096
@,,,,,,,,,,,LIN 098
53032,,,540,620,,,540,620,,,LIN 103A
53032,,,,,600,650,,,,,LIN 103A
53033,,,540,620,,,540,620,,,LIN 103A
53033,,,,,850,900,,,,,LIN 103A
53034,,,540,620,,,540,620,,,LIN 103A
53034,,,,,,,,,850,900,LIN 103A
38339,970,1020,,,970,1020,,,970,1020,LIN 106
38339,,,910,960,,,,,,,LIN 106
38340,970,1020,,,970,1020,,,970,1020,LIN 106
38340,,,,,910,960,,,,,LIN 106
53188,790,840,,,790,840,,,790,840,LIN 150
53188,,,660,710,,,,,,,LIN 150
53189,790,840,,,790,840,,,790,840,LIN 150
53189,,,,,910,960,,,,,LIN 150
38346,,,,,,,,,910,960,LIN 165
38346,,,1000,1080,,,1000,1080,,,LIN 165
38347,,,600,680,,,600,680,,,LIN 173
38347,,,690,710,,,690,710,,,LIN 173
53190,,,1090,1140,,,,,,,LIN 175
53190,,,910,990,,,910,990,,,LIN 175
53191,,,,,,,,,970,1020,LIN 175
53191,,,910,990,,,910,990,,,LIN 175
38348,,,,,730,780,,,,,LIN 177
38348,,,730,810,,,730,810,,,LIN 177
38349,,,730,810,,,730,810,,,LIN 177
38349,,,,,,,480,530,,,LIN 177
38350,,,730,810,,,730,810,,,LIN 177
38350,,,,,,,,,540,590,LIN 177
38351,,,,,,,,,910,960,LIN 177
38351,,,730,810,,,730,810,,,LIN 177
53192,970,1080,,,970,1080,,,,,LIN 180
@,,,,,,,,,,,LIN 192
@,,,,,,,,,,,LIN 194H
@,,,,,,,,,,,LIN 197T
@,,,,,,,,,,,LIN 198
@,,,,,,,,,,,LIN 199
53035,1320,780,,,,,,,,,LIN 200C
@,,,,,,,,,1320,780,LIN 205A
53036,,,820,900,,,820,900,,,LIN 280
@,,,,,,,,,,,LIN 297T
@,,,,,,,,,,,LIN 298
@,,,,,,,,,,,LIN 299
@,,,,,,,,,,,LIN 396
41059,,,,,,,,,480,530,MGT 011A
41059,,,730,810,,,730,810,,,MGT 011A
41060,,,,,,,,,540,590,MGT 011A
41060,,,730,810,,,730,810,,,MGT 011A
41061,,,,,,,,,540,590,MGT 011A
41061,,,730,810,,,730,810,,,MGT 011A
41062,,,,,,,,,600,650,MGT 011A
41062,,,730,810,,,730,810,,,MGT 011A
41063,,,,,,,,,600,650,MGT 011A
41063,,,730,810,,,730,810,,,MGT 011A
41064,,,,,,,,,660,710,MGT 011A
41064,,,730,810,,,730,810,,,MGT 011A
41065,,,,,,,,,660,710,MGT 011A
41065,,,730,810,,,730,810,,,MGT 011A
41066,,,730,810,,,730,810,,,MGT 011A
41066,,,,,,,,,730,780,MGT 011A
41068,,,,,,,,,730,780,MGT 011A
41068,,,820,900,,,820,900,,,MGT 011A
41069,,,,,,,,,790,840,MGT 011A
41069,,,820,900,,,820,900,,,MGT 011A
41070,,,820,900,,,820,900,,,MGT 011A
41070,,,,,,,,,790,840,MGT 011A
41071,,,,,,,,,850,900,MGT 011A
41071,,,820,900,,,820,900,,,MGT 011A
41072,,,,,,,,,850,900,MGT 011A
41072,,,820,900,,,820,900,,,MGT 011A
41073,,,,,,,,,910,960,MGT 011A
41073,,,820,900,,,820,900,,,MGT 011A
41074,,,,,,,,,660,710,MGT 011A
41074,,,820,900,,,820,900,,,MGT 011A
41075,,,,,,,,,730,780,MGT 011A
41075,,,820,900,,,820,900,,,MGT 011A
53463,,,730,810,,,730,810,,,MGT 011A
53463,,,,,,,,,730,780,MGT 011A
53464,,,820,900,,,820,900,,,MGT 011A
53464,,,,,,,,,970,1020,MGT 011A
41077,,,820,900,,,820,900,,,MGT 011B
41077,,,,,,,,,600,650,MGT 011B
41078,,,820,900,,,820,900,,,MGT 011B
41078,,,,,,,,,660,710,MGT 011B
41079,,,820,900,,,820,900,,,MGT 011B
41079,,,,,,,,,730,780,MGT 011B
41080,,,,,,,,,790,840,MGT 011B
41080,,,820,900,,,820,900,,,MGT 011B
41082,,,1000,1080,,,1000,1080,,,MGT 101
41082,,,,,,,,,730,780,MGT 101
41083,,,,,,,,,790,840,MGT 101
41083,,,1000,1080,,,1000,1080,,,MGT 101
41084,,,,,,,,,850,900,MGT 101
41084,,,1000,1080,,,1000,1080,,,MGT 101
41085,,,,,,,,,910,960,MGT 101
41085,,,1000,1080,,,1000,1080,,,MGT 101
41086,,,,,,,,,480,530,MGT 103
41086,,,630,710,,,630,710,,,MGT 103
41087,,,630,710,,,630,710,,,MGT 103
41087,,,,,,,,,540,590,MGT 103
41088,,,630,710,,,630,710,,,MGT 103
41088,,,,,,,,,600,650,MGT 103
41089,,,,,,,,,660,710,MGT 103
41089,,,630,710,,,630,710,,,MGT 103
41090,,,730,810,,,730,810,,,MGT 103
41090,,,,,,,,,480,530,MGT 103
41091,,,730,810,,,730,810,,,MGT 103
41091,,,,,,,,,540,590,MGT 103
41092,,,730,810,,,730,810,,,MGT 103
41092,,,,,,,,,600,650,MGT 103
41093,,,730,810,,,730,810,,,MGT 103
41093,,,,,,,,,660,710,MGT 103
41094,,,970,1020,,,,,,,MGT 120
41094,,,,,,,,,540,710,MGT 120
41095,,,,,,,,,540,710,MGT 120
41095,,,1030,1080,,,,,,,MGT 120
41096,,,,,,,,,540,710,MGT 120
41096,,,1090,1140,,,,,,,MGT 120
41097,,,,,,,,,540,710,MGT 120
41097,,,1150,1200,,,,,,,MGT 120
41098,,,,,,,,,540,590,MGT 140
41098,1090,1260,,,,,,,,,MGT 140
41099,,,,,,,,,600,650,MGT 140
41099,1090,1260,,,,,,,,,MGT 140
41100,,,,,,,,,660,710,MGT 140
41100,1090,1260,,,,,,,,,MGT 140
41101,1090,1260,,,,,,,,,MGT 140
41101,,,,,,,,,730,780,MGT 140
41102,,,,,,,,,730,900,MGT 150
41102,,,,,,,970,1020,,,MGT 150
41103,,,,,,,,,730,900,MGT 150
41103,,,,,,,1030,1080,,,MGT 150
41104,,,,,,,,,730,900,MGT 150
41104,,,,,,,1090,1140,,,MGT 150
41105,,,,,,,,,730,900,MGT 150
41105,,,,,,,1150,1200,,,MGT 150
41106,,,,,,,,,730,900,MGT 150
41106,,,,,,,1210,1260,,,MGT 150
41107,,,,,,,,,480,530,MGT 160
41107,,,,,1120,1290,,,,,MGT 160
41108,,,,,,,,,540,590,MGT 160
41108,,,,,1120,1290,,,,,MGT 160
41109,,,,,,,,,600,650,MGT 160
41109,,,,,1120,1290,,,,,MGT 160
53083,,,,,1120,1290,,,,,MGT 160
53083,,,,,,,,,660,710,MGT 160
53084,910,1080,,,,,,,,,MGT 170
53084,,,,,,,,,600,650,MGT 170
53085,910,1080,,,,,,,,,MGT 170
53085,,,,,,,,,660,710,MGT 170
53086,910,1080,,,,,,,,,MGT 170
53086,,,,,,,,,730,780,MGT 170
53087,,,,,,,,,790,840,MGT 170
53087,910,1080,,,,,,,,,MGT 170
41110,,,,,,,970,1020,,,MGT 180
41110,,,1090,1260,,,,,,,MGT 180
41111,,,1090,1260,,,,,,,MGT 180
41111,,,,,,,1030,1080,,,MGT 180
41112,,,,,,,1090,1140,,,MGT 180
41112,,,1090,1260,,,,,,,MGT 180
41113,,,,,,,1150,1200,,,MGT 180
41113,,,1090,1260,,,,,,,MGT 180
41114,,,,,,,,,,,MGT 200A
41115,,,,,,,,,,,MGT 200A
41116,,,,,,,,,,,MGT 202A
41117,,,,,,,,,,,MGT 202A
41118,,,,,,,,,,,MGT 203A
41119,,,,,,,,,,,MGT 203A
41120,,,,,,,,,,,MGT 206
41121,,,,,,,,,,,MGT 207
41122,,,,,,,,,,,MGT 223
41123,,,,,,,,,,,MGT 239
41125,,,,,,,,,,,MGT 251
41126,,,,,,,,,,,MGT 261
41127,,,,,,,,,,,MGT 268
41128,,,,,,,,,,,MGT 268
41129,,,,,,,,,,,MGT 268
41130,,,,,,,,,,,MGT 291
41146,,,,,,,,,,,MGT 407
41147,,,,,,,,,,,MGT 419
41148,,,,,,,,,,,MGT 419
41149,,,,,,,,,,,MGT 432
41150,,,,,,,,,,,MGT 437
41151,,,,,,,,,,,MGT 440
41152,,,,,,,,,,,MGT 440
41153,,,,,,,,,,,MGT 440
41154,,,,,,,,,,,MGT 440C
41165,,,,,,,,,,,MGV 201AV
41166,,,,,,,,,,,MGV 201AV
41167,,,,,,,,,,,MGV 201AV
41168,,,,,,,,,,,MGV 201AV
41169,,,,,,,,,,,MGV 201AV
41170,,,,,,,,,,,MGV 201AV
41171,,,,,,,,,,,MGV 201BV
41172,,,,,,,,,,,MGV 201BV
41173,,,,,,,,,,,MGV 201BV
41174,,,,,,,,,,,MGV 202AV
41175,,,,,,,,,,,MGV 202AV
41176,,,,,,,,,,,MGV 202AV
41177,,,,,,,,,,,MGV 202AV
41178,,,,,,,,,,,MGV 203BV
41179,,,,,,,,,,,MGV 204V
41180,,,,,,,,,,,MGV 204V
41181,,,,,,,,,,,MGV 205V
41182,,,,,,,,,,,MGV 205V
41183,,,,,,,,,,,MGV 246V
41184,,,,,,,,,,,MGV 252V
41185,,,,,,,,,,,MGV 252V
41186,,,,,,,,,,,MGV 261V
41187,,,,,,,,,,,MGV 264V
41188,,,,,,,,,,,MGV 268V
41189,,,,,,,,,,,MGV 268V
41190,,,,,,,,,,,MGV 268V
41191,,,,,,,,,,,MGV 400AV
41192,,,,,,,,,,,MGV 400AV
41193,,,,,,,,,,,MGV 403AV
41194,,,,,,,,,,,MGV 403AV
41195,,,,,,,,,,,MGV 438V
41196,,,,,,,,,,,MGV 438V
41197,,,,,,,,,,,MGV 438V
41198,,,,,,,,,,,MGV 438V
41199,,,,,,,,,,,MGV 438V
41200,,,,,,,,,,,MGV 438V
41201,,,,,,,,,,,MGV 490AV
41202,,,,,,,,,,,MGV 490AV
41203,,,,,,,,,,,MGV 490AV
41204,,,,,,,,,,,MGV 490AV
41205,,,,,,,,,,,MGV 490AV
41206,,,,,,,,,,,MGV 490AV
41207,,,,,,,,,,,MGV 490AV
41208,,,,,,,,,,,MGV 490AV
41006,,,,,,,,,,,MGB 202A
41007,,,,,,,,,,,MGB 203A
41009,,,,,,,,,,,MGB 207
41010,,,,,,,,,,,MGB 223
41012,,,,,,,,,,,MGB 244
41013,,,,,,,,,,,MGB 248
41014,,,,,,,,,,,MGB 251
41016,,,,,,,,,,,MGB 261
41017,,,,,,,,,,,MGB 268
41018,,,,,,,,,,,MGB 268
41020,,,,,,,,,,,MGB 293
41023,,,,,,,,,,,MGB 404
41025,,,,,,,,,,,MGB 419
41026,,,,,,,,,,,MGB 432
41027,,,,,,,,,,,MGB 432
41028,,,,,,,,,,,MGB 437
41031,,,,,,,,,,,MGP 202A
41032,,,,,,,,,,,MGP 203A
41033,,,,,,,,,,,MGP 206
41034,,,,,,,,,,,MGP 207
41035,,,,,,,,,,,MGP 223
41036,,,,,,,,,,,MGP 223
41037,,,,,,,,,,,MGP 244
41038,,,,,,,,,,,MGP 248
41039,,,,,,,,,,,MGP 251
41040,,,,,,,,,,,MGP 251
41041,,,,,,,,,,,MGP 261
41042,,,,,,,,,,,MGP 261
41043,,,,,,,,,,,MGP 268
41044,,,,,,,,,,,MGP 268
41045,,,,,,,,,,,MGP 291
41051,,,,,,,,,,,MGP 407
41052,,,,,,,,,,,MGP 419
41053,,,,,,,,,,,MGP 432
41054,,,,,,,,,,,MGP 432
41055,,,,,,,,,,,MGP 437
40597,,,1150,1290,,,1150,1290,,,MCN 260
40598,1150,1230,,,1150,1230,,,,,MCN 263
38644,540,590,,,540,590,,,540,590,MAT 000B
38645,540,590,,,540,590,,,540,590,MAT 000D
38646,850,900,,,850,900,,,850,900,MAT 000D
38647,600,650,,,600,650,,,600,650,MAT 000D
38648,480,530,,,480,530,,,480,530,MAT 012
38649,850,900,,,850,900,,,850,900,MAT 012
38650,480,530,,,480,530,,,480,530,MAT 016A
38651,850,900,,,850,900,,,850,900,MAT 016A
38652,910,960,,,910,960,,,910,960,MAT 016A
38653,790,840,,,790,840,,,790,840,MAT 016B
38654,1030,1080,,,1030,1080,,,1030,1080,MAT 016B
38655,480,530,,,480,530,,,480,530,MAT 016C
38657,540,590,,,540,590,,,540,590,MAT 017A
38657,,,910,960,,,,,,,MAT 017A
38658,540,590,,,540,590,,,540,590,MAT 017A
38658,,,1030,1080,,,,,,,MAT 017A
38659,540,590,,,540,590,,,540,590,MAT 017A
38659,,,1090,1140,,,,,,,MAT 017A
38660,540,590,,,540,590,,,540,590,MAT 017A
38660,,,1150,1200,,,,,,,MAT 017A
38661,540,590,,,540,590,,,540,590,MAT 017A
38661,,,1210,1260,,,,,,,MAT 017A
38662,540,590,,,540,590,,,540,590,MAT 017A
38662,,,970,1020,,,,,,,MAT 017A
38663,540,590,,,540,590,,,540,590,MAT 017A
38663,,,1150,1200,,,,,,,MAT 017A
38664,600,650,,,600,650,,,600,650,MAT 017A
38664,,,1030,1080,,,,,,,MAT 017A
38665,600,650,,,600,650,,,600,650,MAT 017A
38665,,,1150,1200,,,,,,,MAT 017A
38666,600,650,,,600,650,,,600,650,MAT 017A
38666,,,1090,1140,,,,,,,MAT 017A
38667,600,650,,,600,650,,,600,650,MAT 017A
38667,,,1210,1260,,,,,,,MAT 017A
38668,,,910,960,,,,,,,MAT 017A
38668,600,650,,,600,650,,,600,650,MAT 017A
38669,600,650,,,600,650,,,600,650,MAT 017A
38669,,,970,1020,,,,,,,MAT 017A
38670,600,650,,,600,650,,,600,650,MAT 017A
38670,,,1030,1080,,,,,,,MAT 017A
38671,790,840,,,790,840,,,790,840,MAT 017A
38671,,,,,,,970,1020,,,MAT 017A
38672,790,840,,,790,840,,,790,840,MAT 017A
38672,,,,,,,1030,1080,,,MAT 017A
38673,790,840,,,790,840,,,790,840,MAT 017A
38673,,,,,,,1090,1140,,,MAT 017A
38674,790,840,,,790,840,,,790,840,MAT 017A
38674,,,,,,,1150,1200,,,MAT 017A
38675,790,840,,,790,840,,,790,840,MAT 017A
38675,,,,,,,1210,1260,,,MAT 017A
38676,790,840,,,790,840,,,790,840,MAT 017A
38676,,,,,,,910,960,,,MAT 017A
38677,790,840,,,790,840,,,790,840,MAT 017A
38677,,,,,,,970,1020,,,MAT 017A
38678,910,960,,,910,960,,,910,960,MAT 017A
38678,,,,,,,910,960,,,MAT 017A
38679,910,960,,,910,960,,,910,960,MAT 017A
38679,,,,,,,1210,1260,,,MAT 017A
38680,910,960,,,910,960,,,910,960,MAT 017A
38680,,,,,,,970,1020,,,MAT 017A
38681,910,960,,,910,960,,,910,960,MAT 017A
38681,,,,,,,1150,1200,,,MAT 017A
38682,910,960,,,910,960,,,910,960,MAT 017A
38682,,,,,,,1030,1080,,,MAT 017A
38683,910,960,,,910,960,,,910,960,MAT 017A
38683,,,,,,,1030,1080,,,MAT 017A
38684,910,960,,,910,960,,,910,960,MAT 017A
38684,,,,,,,1090,1140,,,MAT 017A
38685,790,840,,,790,840,,,790,840,MAT 017B
38685,,,1090,1140,,,,,,,MAT 017B
38686,790,840,,,790,840,,,790,840,MAT 017B
38686,,,1150,1200,,,,,,,MAT 017B
38687,,,1150,1200,,,,,,,MAT 017B
38687,790,840,,,790,840,,,790,840,MAT 017B
38688,790,840,,,790,840,,,790,840,MAT 017B
38688,,,1030,1080,,,,,,,MAT 017B
38689,,,1210,1260,,,,,,,MAT 017B
38689,790,840,,,790,840,,,790,840,MAT 017B
38690,910,960,,,910,960,,,910,960,MAT 017C
38690,,,970,1020,,,,,,,MAT 017C
38691,910,960,,,910,960,,,910,960,MAT 017C
38691,,,1030,1080,,,,,,,MAT 017C
38692,910,960,,,910,960,,,910,960,MAT 017C
38692,,,910,960,,,,,,,MAT 017C
38693,910,960,,,910,960,,,910,960,MAT 017C
38693,,,1150,1200,,,,,,,MAT 017C
38694,910,960,,,910,960,,,910,960,MAT 017C
38694,,,1210,1260,,,,,,,MAT 017C
38695,,,1090,1140,,,,,,,MAT 017C
38695,910,960,,,910,960,,,910,960,MAT 017C
38696,910,960,,,910,960,,,910,960,MAT 017C
38696,,,1030,1080,,,,,,,MAT 017C
38697,910,960,,,910,960,,,910,960,MAT 021A
38697,,,,,,,910,960,,,MAT 021A
38698,540,590,,,540,590,,,540,590,MAT 021A
38698,,,,,,,970,1020,,,MAT 021A
38699,540,590,,,540,590,,,540,590,MAT 021A
38699,,,,,,,1030,1080,,,MAT 021A
38700,600,650,,,600,650,,,600,650,MAT 021A
38700,,,1150,1200,,,,,,,MAT 021A
38701,600,650,,,600,650,,,600,650,MAT 021A
38701,,,1030,1080,,,,,,,MAT 021A
38702,600,650,,,600,650,,,600,650,MAT 021A
38702,,,1090,1140,,,,,,,MAT 021A
38703,600,650,,,600,650,,,600,650,MAT 021A
38703,,,1030,1080,,,,,,,MAT 021A
38704,600,650,,,600,650,,,600,650,MAT 021A
38704,,,1210,1260,,,,,,,MAT 021A
38705,600,650,,,600,650,,,600,650,MAT 021A
38705,,,1090,1140,,,,,,,MAT 021A
38706,600,650,,,600,650,,,600,650,MAT 021A
38706,,,1150,1200,,,,,,,MAT 021A
38708,850,900,,,850,900,,,850,900,MAT 021A
38708,,,,,,,910,960,,,MAT 021A
38709,850,900,,,850,900,,,850,900,MAT 021A
38709,,,,,,,1090,1140,,,MAT 021A
38710,850,900,,,850,900,,,850,900,MAT 021A
